epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
129,269.647,0.71282,0.83994,0.97117,0.99371,1,0.995,0.95504,0.44447,0.64497,0.87488,0.0011552,0.0011552,0.0011552
130,270.641,0.31577,0.51438,0.68112,0.99466,1,0.995,0.93507,0.47644,0.60475,0.87803,0.0011486,0.0011486,0.0011486
131,271.584,0.32632,0.54464,0.82396,0.99466,1,0.995,0.93507,0.47644,0.60475,0.87803,0.001142,0.001142,0.001142
132,272.56,0.36508,0.50785,0.82547,0.99375,1,0.995,0.90528,0.47935,0.55928,0.86994,0.0011354,0.0011354,0.0011354
133,273.494,0.47569,0.60413,0.87106,0.99375,1,0.995,0.90528,0.47935,0.55928,0.86994,0.0011288,0.0011288,0.0011288
134,274.478,0.32803,0.56551,0.80817,0.99364,1,0.995,0.97103,0.41985,0.51887,0.84681,0.0011222,0.0011222,0.0011222
135,275.431,0.28244,0.5225,0.79154,0.99364,1,0.995,0.97103,0.41985,0.51887,0.84681,0.0011156,0.0011156,0.0011156
136,276.427,0.32961,0.51267,0.84746,0.99175,1,0.995,0.97103,0.37339,0.48189,0.84674,0.001109,0.001109,0.001109
137,277.389,0.32986,0.52457,0.87939,0.99175,1,0.995,0.97103,0.37339,0.48189,0.84674,0.0011024,0.0011024,0.0011024
138,278.375,0.49563,0.54885,0.9046,0.9889,1,0.995,0.95504,0.3778,0.52562,0.85413,0.0010958,0.0010958,0.0010958
139,279.324,0.32935,0.5087,0.86079,0.9889,1,0.995,0.95504,0.3778,0.52562,0.85413,0.0010892,0.0010892,0.0010892
140,280.309,0.35444,0.5479,0.90618,0.98383,1,0.995,0.94504,0.39858,0.57605,0.8637,0.0010826,0.0010826,0.0010826
141,281.257,0.34942,0.51728,0.7558,0.98383,1,0.995,0.94504,0.39858,0.57605,0.8637,0.001076,0.001076,0.001076
142,282.278,0.33279,0.71622,0.91976,0.97681,1,0.995,0.91503,0.44652,0.56122,0.88521,0.0010694,0.0010694,0.0010694
143,283.245,0.35468,0.51396,0.84718,0.97681,1,0.995,0.91503,0.44652,0.56122,0.88521,0.0010628,0.0010628,0.0010628
144,284.224,0.30308,0.51974,0.84163,0.97784,1,0.995,0.90528,0.43808,0.57171,0.89745,0.0010562,0.0010562,0.0010562
145,285.189,0.353,0.55864,0.83426,0.97784,1,0.995,0.90528,0.43808,0.57171,0.89745,0.0010496,0.0010496,0.0010496
146,286.174,0.34331,0.53317,0.85179,0.98333,1,0.995,0.94504,0.39517,0.54094,0.88635,0.001043,0.001043,0.001043
147,287.234,0.30176,0.59402,0.70817,0.98333,1,0.995,0.94504,0.39517,0.54094,0.88635,0.0010364,0.0010364,0.0010364
148,288.197,0.41157,0.54468,0.81276,0.98778,1,0.995,0.93124,0.41471,0.49093,0.88859,0.0010298,0.0010298,0.0010298
149,289.124,0.31122,0.4183,0.80015,0.98778,1,0.995,0.93124,0.41471,0.49093,0.88859,0.0010232,0.0010232,0.0010232
150,290.085,0.48084,0.55333,0.83787,0.99049,1,0.995,0.87742,0.45352,0.52597,0.89997,0.0010166,0.0010166,0.0010166
151,291.012,0.37685,0.50468,0.85867,0.99049,1,0.995,0.87742,0.45352,0.52597,0.89997,0.00101,0.00101,0.00101
152,291.99,0.3567,0.5753,0.81315,0.99069,1,0.995,0.91329,0.46568,0.54587,0.89964,0.0010034,0.0010034,0.0010034
153,292.928,0.39498,0.50302,0.85881,0.99069,1,0.995,0.91329,0.46568,0.54587,0.89964,0.0009968,0.0009968,0.0009968
154,293.92,0.35159,0.50383,0.8475,0.99056,1,0.995,0.94037,0.4279,0.52938,0.87702,0.0009902,0.0009902,0.0009902
155,294.862,0.27804,0.44424,0.84089,0.99056,1,0.995,0.94037,0.4279,0.52938,0.87702,0.0009836,0.0009836,0.0009836
156,295.822,0.36446,0.47684,0.83002,0.99066,1,0.995,0.95504,0.36116,0.47249,0.84864,0.000977,0.000977,0.000977
157,296.761,0.40987,0.53037,0.93408,0.99066,1,0.995,0.95504,0.36116,0.47249,0.84864,0.0009704,0.0009704,0.0009704
158,297.786,0.33119,0.44769,0.84386,0.99089,1,0.995,0.97103,0.35019,0.449,0.84464,0.0009638,0.0009638,0.0009638
159,298.781,0.45429,0.59149,0.82581,0.99089,1,0.995,0.97103,0.35019,0.449,0.84464,0.0009572,0.0009572,0.0009572
160,299.778,0.40211,0.44216,0.85366,0.99062,1,0.995,0.95504,0.38793,0.46442,0.86275,0.0009506,0.0009506,0.0009506
161,300.749,0.26534,0.41091,0.82895,0.99062,1,0.995,0.95504,0.38793,0.46442,0.86275,0.000944,0.000944,0.000944
162,301.727,0.3652,0.58041,0.80366,0.99071,1,0.995,0.90528,0.42622,0.47046,0.87801,0.0009374,0.0009374,0.0009374
163,302.697,0.28235,0.49124,0.81093,0.99071,1,0.995,0.90528,0.42622,0.47046,0.87801,0.0009308,0.0009308,0.0009308
164,303.701,0.3404,0.49821,0.83111,0.99041,1,0.995,0.95004,0.40521,0.46839,0.86595,0.0009242,0.0009242,0.0009242
165,304.629,0.2847,0.62825,0.82869,0.99041,1,0.995,0.95004,0.40521,0.46839,0.86595,0.0009176,0.0009176,0.0009176
166,305.613,0.40158,0.54544,0.88672,0.99109,1,0.995,0.97103,0.37082,0.43821,0.84816,0.000911,0.000911,0.000911
167,306.558,0.33178,0.48169,0.86417,0.99109,1,0.995,0.97103,0.37082,0.43821,0.84816,0.0009044,0.0009044,0.0009044
168,307.536,0.33721,0.77047,0.86068,0.99282,1,0.995,0.97103,0.36856,0.42782,0.83569,0.0008978,0.0008978,0.0008978
169,308.484,0.33873,0.51097,0.84522,0.99282,1,0.995,0.97103,0.36856,0.42782,0.83569,0.0008912,0.0008912,0.0008912
170,309.464,0.28778,0.47122,0.82206,0.99597,1,0.995,0.93507,0.36929,0.44707,0.82718,0.0008846,0.0008846,0.0008846
171,310.384,0.24352,0.46,0.85049,0.99597,1,0.995,0.93507,0.36929,0.44707,0.82718,0.000878,0.000878,0.000878
172,311.351,0.28214,0.62436,0.86436,0.99662,1,0.995,0.93507,0.39675,0.45047,0.83476,0.0008714,0.0008714,0.0008714
173,312.281,0.34067,0.50347,0.77867,0.99662,1,0.995,0.93507,0.39675,0.45047,0.83476,0.0008648,0.0008648,0.0008648
174,313.277,0.41253,0.49221,0.8147,0.9962,1,0.995,0.93507,0.40749,0.46113,0.83887,0.0008582,0.0008582,0.0008582
